stop_id,stop_name,stop_desc,route_id
381,Altrusa House of Gainesville,Eastbound NW 36th AVE @ Nearside NE 20th ST,8
395,YMCA @ NW 34th Street,Northbound NW 34th ST @ Farside NW 30th TER,8
374,UF Health Homecare,Westbound NW 23rd AVE @ Nearside NW 16th TER,8
407,Hampton Court Apartments,Northbound NW 23rd TER @ Nearside NW 65th PL,8
369,CVS @ NW 13th Street,Northbound NW 13th ST @ Nearside NW 16th AVE,8
466,Forestry Field Lab/Plant Growth,Eastbound Mowry RD @ Farside Hull RD,9
460,Towne Parc Apartments,Northbound SW 23rd TER @ Farside SW 31st PL,9
1192,Turlington Hall,Southbound Newell DR @ Farside Union RD,9
1482,Lake Alice Conservation Area,Westbound Mowry Rd @ Nearside SW 23 Dr,9
514,Westbound NW 23rd Avenue @ NW 63rd Terrace,Westbound NW 23rd AVE @ Farside NW 63rd TER,10
1206,Arlington Square Apartments,Northbound SE 3rd ST @ Nearside SE 2nd PL,10
494,Westbound NW 16th Avenue @ NW 18th Street,Westbound NW 16th AVE @ Farside NW 18th ST,10
146,Holiday Inn @ W University Avenue,Westbound W University AVE @ Nearside SW 13th ST,10
500,NW 27th Terrace @ NW 16th Avenue,Westbound NW 16th AVE @ Nearside NW 27th TER,10
515,Hickory Woods Neighborhood,Westbound NW 23rd AVE @ Nearside NW 68th TER,10
518,Santa Fe College @ NW 83rd Street,Northbound NW 83rd ST @ Farside NW 23rd AVE,10
523,Shenandoah Neighborhood,Eastbound NW 23rd AVE @ Farside NW 77th TER,10
201,Leonardo's Pizza By The Slice,Eastbound W University AVE @ Farside SW 13th ST,10
522,The Pentecostals of Gainesville,Eastbound NW 23rd AVE @ Farside NW 83rd ST,10
435,State Farm Insurance @ NW 13th Street,Southbound NW 13th ST @ Farside NW 12th AVE,10
1216,Arlington Square Apartments,Southbound SE 3rd ST @ Nearside SE 2nd PL,10
535,B'Nai Israel School & Day Care,Eastbound NW 16th BLVD @ Nearside NW 38th TER,10
632,Florida School of Traditional Midwifery,Westbound E University AVE @ Farside NE 8th ST,11
614,Southbound NE 24th Street @ NE 8th Avenue,Southbound NE 24th ST @ Nearside NE 8th AVE,11
564,MLK Center,Northbound Waldo RD @ Farside NE 8th AVE,11
591,Compassionate Outreach,Southbound SE 43rd ST @ Nearside SE 4th AVE,11
590,Southbound SE 43rd Street @ E University Avenue,Southbound SE 43rd ST @ Farside E University AVE,11
573,Northbound NE 24th Street @ NE 10th Avenue,Northbound NE 24th ST @ Nearside NE 10th AVE,11
568,Mount Zion Church of God,Southbound NE 19th ST @ Nearside NE 8th AVE,11
107,Health Department,Southbound Alachua County Health Department @ Far*,11
630,Southbound NE 9th Street @ NE 3rd Avenue,Southbound NE 9th ST @ Nearside NE 3rd AVE,11
1254,Gator Corner Dining Facility @ Gale Lemerand,Northbound Gale Lemerand DR @ Nearside Stadium RD,12
1193,Rawlings Hall,Southbound Newell DR @ Nearside McCarty DR,12
208,Bo Diddley Community Plaza,Eastbound E University AVE @ Nearside E 3st ST,15
748,Fearnside Family Services Center,Southbound NE 15th ST @ Farside NE 39th AVE,15
707,Pine Grove Apartments,Northbound NE 2nd ST @ Nearside NE 21st LN,15
711,Chelsea Apartments Eastbound,Eastbound NE 23rd AVE @ Nearside NE 9th ST,15
703,US Post Office @ Main St,Northbound N Main ST @ Nearside NE 14th AVE,15
788,Winn Dixie @ SW 16th Avenue,Westbound SW 16th AVE @ Nearside SW 6th ST,16
783,Chevron Gas Station @ Williston Road,Southbound Williston RD @ Farside SE 4th ST,16
790,Parklands Rehab & Nursing Center,Westbound SW 16th AVE @ Farside SW 10th TER,16
64,Sugarhill Neighborhood @ SE 4th Street,Southbound SE 4th ST @ Nearside SE 19th PL,16
1420,Southbound SW 13th ST @ SW 13th AVE,Southbound SW 13 ST @ SW 13th AVE,16
1487,New RTS Maintenance Facility North,Northbound SE 1st St @ SE 13th AVE,17
773,Arbor Park Apartments,Eastbound SW 16th AVE @ Farside SW 6th ST,17
1488,New RTS Maintenance Facility South,Southbound SE 1st St @ SE 13th AVE,17
118,Shands Cancer Hospital,Eastbound SW Archer Rd Farside SW 16th St,17
966,Weimer Hall,Eastbound Stadium RD @ Farside Gale Lemerand DR,20
1253,Graham Hall,Northbound Gale Lemerand DR @ Farside Museum RD,20
840,Hilton University of Florida Conference Center,Northbound SW 34th ST @ Nearside Hull RD,20
814,Pinetree Gardens,Westbound SW 20th AVE @ Farside SW 40th TER,20
1271,Marchwood Townhomes,Southbound SW 43rd ST @ Farside SW 20th LN,21
842,Southwest Recreation Center,Northbound Bledsoe DR @ Farside Hull RD,21
848,Lake Alice Field,Eastbound Museum RD @ Farside Fraternity DR,21
1272,Eastbound SW 24th Avenue @ SW 43rd Street,Southbound SW 43rd St @ Nearside SW 24th AVE,21
846,Lakeside Residential Complex,Eastbound Radio RD @ Nearside Museum RD,21
847,Corry Village,Northbound Museum RD @ Nearside Village DR,21
1557,The Ridge @ SW 38th TER northbound,Northbound SW 38th TER @ Farside SW 24th AVE,21
803,UF Counseling and Wellness Center,Westbound Radio RD @ Nearside Bledsoe DR,21
807,University Village South Apartments,Westbound Hull RD @ Nearside SW 34th ST,21
1556,The Ridge @ SW 38th TER southbound,Southbound SW 38th TER @ Nearside SW 24th AVE,21
1098,North Florida Regional Medical Center,Westbound Newberry RD @ Nearside NW 66th ST,23
176,Panera Bread @ Newberry Road,Eastbound Newberry RD @ Farside NW 62nd ST,23
521,Santa Fe College,Eastbound NW South RD @ Nearside NW 83rd ST,23
877,Quick Mart @ NE 15th Street,Northbound NE 15th ST @ Nearside NE 39th AVE,24
903,Southbound NE 9th Street @ NE 14th Avenue,Southbound NE 9th ST @ Nearside NE 14th AVE,24
893,Bertie Heating & Air,Eastbound NE 23rd AVE @ Nearside NE 17th TER,24
1443,North Point @ Ironwood,Southbound NE 15th ST @ Nearside NE 47th PL,24
910,UF Health Family Medicine Eastside,Southbound Waldo RD @ Farside NE 5th AVE,24
469,Commuter Lot Parking Garage @ Gale Lemerand,Northbound Gale Lemerand DR @ Farside Mowry RD,25
910,UF Health Family Medicine Eastside,Southbound Waldo RD @ Farside NE 5th AVE,25
200,Anderson Hall,Eastbound W University AVE @ Nearside NW 15th ST,25
910,UF Health Family Medicine Eastside,Southbound Waldo RD @ Farside NE 5th AVE,26
1165,Hills Mini Storage,Westbound NE 39th Ave @ Farside Waldo Rd,26
1,Rosa Parks RTS Downtown Station,Northbound SE 3rd ST @ Nearside SE 3rd ST,26
915,Triangle Club,Westbound SE 4th AVE @ Farside SE 11th ST,26
1261,Gardenia Garden Apartments,Westbound NE 8th AVE @ Farside NE 17th DR,26
748,Fearnside Family Services Center,Southbound NE 15th ST @ Farside NE 39th AVE,26
749,Village Green Apartments,Southbound NE 15th ST @ Farside NE 31st AVE,26
878,Ironwood Golf Course,Eastbound NE 39th AVE @ Farside Waldo RD,26
898,Rose Food Store,Westbound NE 16th AVE @ Nearside NE 16th WAY,26
1201,Greyhound Station,Westbound NW 23rd AVE @ Nearside N Main ST,27
1415,Family Dollar @ NE 23rd AVE,Westbound NE 23rd AVE @  N Main ST,27
282,Greater Bethel African Methodist Episcopal Church,Southbound NW 6th ST @ Farside NW 6th AVE,27
55,Second Avenue Center Apartments,Eastbound SW 2nd AVE @ Farside SW 6th ST,27
837,Southwest Villas Apartments,Eastbound SW 20th AVE @ Nearside SW 37th WAY,28
840,Hilton University of Florida Conference Center,Northbound SW 34th ST @ Nearside Hull RD,28
803,UF Counseling and Wellness Center,Westbound Radio RD @ Nearside Bledsoe DR,28
939,Orthopaedics and Sports Medicine Institute,Southbound SW 34th ST @ Nearside Hull RD,28
1176,Fifield Hall,Eastbound Hull RD @ Nearside Mowry RD,33
191,Westgate Plaza,Eastbound SW 2nd AVE @ Farside SW 34th ST,34
954,Enclave Apartments,Westbound SW 28th PL @ Farside SW 28th PL,34
1475,President's Park,Westbound SW 2nd Ave @ Nearside SW 23rd St,34
1140,Southbound SW 27th Street @ SW 35th Place,Southbound SW 27th ST @ Farside SW 35th PL,35
840,Hilton University of Florida Conference Center,Northbound SW 34th ST @ Nearside Hull RD,36
466,Forestry Field Lab/Plant Growth,Eastbound Mowry RD @ Farside Hull RD,36
1310,Williston Plaza,Northbound SW 47th AVE @ Nearside SW 34th ST,36
1308,US Post Office @ SW 34th Street,Southbound SW 34th ST @ Nearside SW 47th AVE,36
661,Regions Bank @ SW 37th Boulevard,Southbound SW 37th BLVD @ Nearside SW 38th ST,36
661,Regions Bank @ SW 37th Boulevard,Southbound SW 37th BLVD @ Nearside SW 38th ST,37
1493,Butler Plaza Transfer Station,Westbound SW 30th Place @ Farside SW 42nd Street,37
456,Arbor Park Apartments,Eastbound SW 35th PL @ Nearside SW 27th TER,37
946,Victoria Station Apartments,Eastbound SW 35th PL @ Farside SW 32nd TER,37
469,Commuter Lot Parking Garage @ Gale Lemerand,Northbound Gale Lemerand DR @ Farside Mowry RD,37
473,Reitz Union,Southbound McCarty DR @ Nearside Museum RD,37
636,Greenwich Green Apartments,Eastbound SW 37th BLVD @ Nearside SW 34th ST,37
35,Silver Creek Apartments,Eastbound Archer RD @ Farside SW 34th ST,38
1253,Graham Hall,Northbound Gale Lemerand DR @ Farside Museum RD,38
1269,Archer Court Apartments,Westbound Old Archer RD @ Nearside SW 28th Pl,38
1525,Northbound NW 34th St. @ NW 31st Blvd,Northbound NW 34th St. @ Nearside NW 31st Blvd,40
934,Campus Church of Christ,Westbound SW 2nd AVE @ Farside SW 26th ST,40
1012,Autumn Woods Neighborhood,Eastbound NW 39th AVE @ Nearside NW 48th TER,43
442,Southbound SW 13th Street @ Inner Road,Southbound SW 13th ST @ Nearside Inner RD,43
1008,Greystone Community,Eastbound NW 39th AVE @ Nearside NW 63rd ST,43
185,Urgent Care Center,Eastbound Newberry RD @ Farside NW 43rd ST,43
186,Life South Blood Center,Eastbound Newberry RD @ Nearside NW 39th ST,43
987,Millhopper Branch Library,Northbound NW 43rd ST @ Farside NW 31st AVE,43
659,Shands Hospital @ Parking Garage 9,Southbound Gale Lemerand DR @ Farside Archer RD,43
163,Allstate Insurance @ Newberry Road,Westbound Newberry RD @ Nearside NW 39th ST,43
990,Magnolia Park Neighborhood,Westbound NW 39th AVE @ Nearside NW 46th TER,43
998,Springhill Professional Center,Southbound NW 83rd ST @ Farside NW 39th AVE,43
150,University Lutheran Church,Westbound W University AVE @ Nearside NW 19th ST,43
1199,VA Hospital @ Archer Rd,Eastbound Archer RD @ Farside Center DR,43
1216,Arlington Square Apartments,Southbound SE 3rd ST @ Nearside SE 2nd PL,46
1159,Phi Kappa Tau,Eastbound SW 2nd AVE @ Farside SW 13th ST,46
1548,Sam's Club,Eastbound SW 33rd PL @ Nearside SW 37th Blvd,75
1051,Walgreens @ SW 24th Avenue,Eastbound SW 24th AVE @ Farside SW 75th ST,75
1050,Bellamy Grand,Northbound SW 75th ST @ Nearside SW 24th AVE,75
1039,Kanapaha Station Plaza,Westbound Archer RD @ Nearside SW 66th ST,75
1042,Publix @ Tower Square on SW 75th Street,Northbound SW 75th ST @ Farside Archer RD,75
1094,Clarion Inn,Northbound SW 75th ST @ Nearside Newberry RD,75
1036,Westgate Mobile Manor Park,Westbound Archer RD @ Farside SW 58th DR,75
1117,Tower Square @ SW 75th Street,Southbound SW 75th ST @ Farside SW 58th PL,75
1127,The Reserve at Kanapaha,Eastbound Archer RD @ Nearside SW 44th ST,75
1115,Stillwind Neighborhood,Southbound SW 75th ST @ Farside SW 51st BLVD,75
1120,Business Park Self Storage,Eastbound Archer RD @ Nearside SW  66th ST,75
1118,Arredondo Farms,Eastbound Archer RD @ Farside SW 75th ST,75
1111,Kenwood Neighborhood,Southbound SW 75th ST @ Farside SW 36th AVE,75
1184,Weed Science Building,Northbound Museum RD @ Farside Hull RD,118
800,Corry Village,Southbound Museum RD @ Farside Village DR,118
927,Ben Hill Griffin Stadium North End Zone,Southbound Gale Lemerand DR @ Farside W Universit*,118
842,Southwest Recreation Center,Northbound Bledsoe DR @ Farside Hull RD,119
1146,Beta Theta Pi across Springs,Eastbound Fraternity Row @ Nearside Woodlawn DR,119
1189,Corry Village,Westbound West Fraternity DR @ Nearside Village DR,119
480,Mt Vernon Apartments,Southbound SW 23rd DR @ Nearside Archer RD,122
469,Commuter Lot Parking Garage @ Gale Lemerand,Northbound Gale Lemerand DR @ Farside Mowry RD,122
1353,College Park @ NW 17th ST,Northbound NW 17th ST @ Nearside NW 3rd AVE,122
1359,Gainesville Healthcare Center,Northbound SW 16th ST @ Nearside Circle of Hope,122
925,The HUB,Eastbound Stadium RD @ Nearside Buckman DR,122
1408,Eastbound NW 5th AVE @ NW 17th ST,Westbound NW 5th AVE @ Nearside NW 17th ST,122
474,Commuter Lot Parking Garage,Southbound Gale Lemerand DR @ Farside Museum RD,122
1506,The Trophy Shop,Westbound NW 7th Ave @ Nearside NW 13th St,122
1217,Schiebler Childrens Medical Facility,Westbound SW 16th AVE @ Nearside Shealy DR,122
966,Weimer Hall,Eastbound Stadium RD @ Farside Gale Lemerand DR,125
801,UF Bat Houses,Southbound Museum RD @ Nearside Radio RD,125
1179,Pressly Softball Stadium,Westbound Hull RD @ Farside Natural Area DR,125
798,Sigma Alpha Epsilon,Westbound Museum RD @ Nearside Woodlawn DR,126
12,Norman Field @ SW 8th Avenue,Westbound SW 8th AVE @ Farside SW 12th ST,126
1187,Microbiology/Cell Science Building,Southbound Museum RD @ Nearside Radio RD,126
1356,Dauer Hall,Southbound Buckman DR @ Nearside Union DR,126
1186,Lakeside Residential Building,Southbound Museum RD @ Farside Radio RD,126
200,Anderson Hall,Eastbound W University AVE @ Nearside NW 15th ST,126
927,Ben Hill Griffin Stadium North End Zone,Southbound Gale Lemerand DR @ Farside W Universit*,126
1209,Oxford Terrace Apartments,Southbound SW 9th ST @ Nearside SW Depot AVE,126
1295,Stratford Court Apartments,Southbound SW 10th ST @ Nearside SW 6th AVE,126
1328,Eastbound SW 7th AVE @ SW 10th ST,Eastbound SW 7th AVE @ Nearside SW 10th ST,127
1248,Parkside II Apartments,Westbound Depot AVE @ Nearside SW 11th ST,127
315,Eastbound SE 21st Avenue @ SE 32nd Terrace,Eastbound SE 21st AVE @ Nearside SE 32 TER,711
307,Southeast Gator Liquor @ Hawthorne Road,Eastbound Hawthorne RD @ Farside SE 24th ST,711
311,Southbound SE 27th Street @ SE 15th Avenue,Southbound SE 27th ST @ Farside SE 15th AVE,711
569,Duval Elementary School,Eastbound NE 8th AVE @ Farside NE 20th ST,711
556,Northbound NE 9th Street @ E University Avenue,Northbound NE 9th ST @ Farside E University AVE,711
317,Northbound SE 35th Street @ SE 20th Avenue,Northbound SE 35th ST @ Nearside SE 18th AVE,711
314,Faith Missionary Church,Eastbound SE 21st AVE @ Nearside SE 30th Dr,711
573,Northbound NE 24th Street @ NE 10th Avenue,Northbound NE 24th ST @ Nearside NE 10th AVE,711
1216,Arlington Square Apartments,Southbound SE 3rd ST @ Nearside SE 2nd PL,711
1185,Microbiology/Cell Science Building,Northbound Museum RD @ Farside Radio Rd,121
16,UF Health,Southbound Center DR @ Nearside Mowry RD,121
1254,Gator Corner Dining Facility @ Gale Lemerand,Northbound Gale Lemerand DR @ Nearside Stadium RD,121
1486,Village Point 3,Southbound SW 38th TER @ Farside Hull RD,33
1066,KISS 105.3 FM Station,Westbound SW 24th AVE @ Farside SW 70th TER,76
819,Rockwood Villas Apartments,Northbound SW 62nd BLVD @ Farside SW 9th PL,76
98,SE Hawthorne Rd @ SE 18th St Eastbound,Eastbound Hawthorne RD @ Farside SE 21st ST,2
131,Westbound SE 22nd Avenue @ SE 13th Street,Westbound SE 22nd AVE @ Nearside SE 13th ST,2
1496,Save A LOT Food Store,Westbound SE Hawthorne Rd @ Farside SE 24th St,2
1439,Cohens Temple,Northbound NE 15th ST @ Nearside NE 5th PL,2
898,Rose Food Store,Westbound NE 16th AVE @ Nearside NE 16th WAY,3
103,Northbound SE 24th Street @ E University Avenue,Northbound SE 24th ST @ Nearside E University AVE,3
67,Eastbound SE 22nd Avenue @ SE 13th Street,Eastbound SE 22nd AVE @ Nearside SE 13th ST,3
1465,NE 18th St,Southbound NE 18th ST @ Farside NE 5th Ave,3
1463,NE 18 ST @ NE 3 AVE,Southbound NE 18 ST @ Farside NE 3 AVE,3
221,Sixth Street Plaza,Northbound NW 6th ST @ Nearside NW 19th AVE,6
1505,Planned Furnishings,Northbound SW 6th ST @ Nearside University Avenue,6
412,Northwood Pines Neighborhood,Southbound NW 34th ST @ Nearside NW 23rd TER,6
237,Sandy's Boutique,Southbound NW 13th ST @ Farside NW 42nd AVE,6
281,Jon Uman Attorney,Southbound NW 6th ST @ Nearside NW 8th PL,6
96,Northbound SE 15th Street @ SE 3rd Avenue,Northbound SE 15th ST @ Nearside SE 3rd Ave,7
308,Eastbound Hawthorne Road @ SE 26th Street,Eastbound Hawthorne RD @ Nearside SE 26th ST,7
1,Rosa Parks RTS Downtown Station,Northbound SE 3rd ST @ Nearside SE 3rd ST,7
319,Northbound SE 35th Street @ SE 16th Avenue,Northbound SE 35th ST @ Farside SE 16th AVE,7
294,Tools for Schools,Eastbound SE 11th ST @ Farside SE 7th AVE,7
324,Eastside High School,Northbound SE 43rd ST @ Farside SE 13th AVE,7
301,Eastbound University Avenue @ SE 15th Street,Eastbound E University AVE @ Farside SE 15th ST,7
349,Westbound E University Avenue @ NE 16th Street,Westbound E University AVE @ Nearside NE 16th ST,7
338,Durelle Heights Neighborhood,Northbound SE 27th ST @ Nearside SE 18th AVE,7
101,SE 24th Street - Dollar General Store,Northbound SE 24th ST @ Farside Hawthorne RD,7
439,NW 13th St @ Nearside NW 3rd Pl Southbound,Southbound NW 13th ST @ Nearside NW 3rd PL,8
434,Direct Auto Insurance,Southbound NW 13th ST @ Farside NW 14th AVE,8
373,Furniture Kingdom,Westbound NW 23rd AVE @ Farside NW 13th ST,8
454,Northbound SW 27th Street @ SW 35th Place,Northbound SW 27th ST @ Nearside SW 35th PL,9
469,Commuter Lot Parking Garage @ Gale Lemerand,Northbound Gale Lemerand DR @ Farside Mowry RD,9
483,University Club Apartments,Southbound SW 23rd TER @ Nearside SW 31 PL,9
511,First Church of the Nazarene,Westbound NW 23rd AVE @ Nearside NW 51st ST,10
496,Forest Ridge Neighborhood,Westbound NW 16th AVE @ Nearside NW 22nd ST,10
364,McDonald's @ SW 13th Street,Northbound NW 13th ST @ Nearside W University AVE,10
537,Willowcroft Neighborhood,Eastbound NW 16th BLVD @ Farside NW 35th WAY,10
539,Brywood Neighborhood,Eastbound NW 16th AVE @ Farside NW 27th TER,10
534,Eastbound NW 16th Boulevard @ NW 39th Drive,Eastbound NW 16th BLVD @ Nearside NW 39th DR,10
611,Northbound NE 25th Street @ NE 11th Place,Northbound NE 25th ST @ Nearside NE 11th PL,11
578,Southbound NE 25th Street @ NE 8th Avenue,Southbound NE 25th ST @ Nearside NE 8th AVE,11
556,Northbound NE 9th Street @ E University Avenue,Northbound NE 9th ST @ Farside E University AVE,11
1234,NE Walmart Supercenter,Eastbound NE 12th AVE @ Farside Waldo RD,11
644,Kangaroo @ SW 34th Street,Northbound SW 34th ST @ Farside SW 35th AVE,12
723,Highland Court,Westbound NE 39th AVE @ Nearside NE 11th TER,15
699,Partnership for Strong Families,Northbound N Main ST @ Farside NE 6th AVE,15
787,Treehouse Village Apartments,Westbound SE 16th AVE @ Nearside S Main ST,16
1254,Gator Corner Dining Facility @ Gale Lemerand,Northbound Gale Lemerand DR @ Nearside Stadium RD,20
811,Pinnacle Point Apartments,Westbound SW 20th AVE @ Farside SW 38th ST,20
1193,Rawlings Hall,Southbound Newell DR @ Nearside McCarty DR,21
1326,UF Counseling and Wellness Center,Eastbound Radio RD @ Farside Bledsoe DR,21
1253,Graham Hall,Northbound Gale Lemerand DR @ Farside Museum RD,21
469,Commuter Lot Parking Garage @ Gale Lemerand,Northbound Gale Lemerand DR @ Farside Mowry RD,21
801,UF Bat Houses,Southbound Museum RD @ Nearside Radio RD,21
804,Family Housing,Southbound Bledsoe DR @ Farside Radio RD,21
1279,Hidden Oak Elementary School,Northbound Fort Clarke BLVD @ Farside NW 89th DR,23
518,Santa Fe College @ NW 83rd Street,Northbound NW 83rd ST @ Farside NW 23rd AVE,23
520,Santa Fe,Westbound Santa Fe College @ Farside Santa Fe Col*,23
872,University of Florida Eastside Campus @ Waldo Road,Northbound Waldo RD @ Nearside NE 23rd AVE,24
753,Smokey Bear Park,Southbound NE 15th ST @ Nearside NE 23rd AVE,24
7,Innovation Square West,Westbound SW 2nd AVE @ Nearside SW 10th ST,25
913,Southbound SE 11th Street @ SE 2nd Avenue,Southbound SE 11th ST @ Nearside SE 2nd AVE,25
925,The HUB,Eastbound Stadium RD @ Nearside Buckman DR,25
197,Ben Hill Griffin Stadium,Eastbound W University AVE @ Farside Gale Lemeran*,25
57,Hippodrome Theatre,Eastbound SE 2nd AVE @ Nearside SE 1st ST,25
1216,Arlington Square Apartments,Southbound SE 3rd ST @ Nearside SE 2nd PL,25
4,The Continuum,Westbound SW 2nd AVE @ Nearside SW 6th ST,25
896,University of Florida Eastside Campus @ Waldo Road,Southbound Waldo RD @ Farside NE 21st PL,25
1316,Super Wal-Mart @ Waldo Road,Southbound Waldo RD @ Nearside NE 12th AVE,25
568,Mount Zion Church of God,Southbound NE 19th ST @ Nearside NE 8th AVE,26
920,GRU Administration Building,Westbound SE 4th AVE @ Nearside SE 4th ST,26
720,Fearnside Family Services Center Northbound,Northbound NE 15th ST @ Nearside NE 39th AVE,26
853,Northbound SE 11th Street @ SE 2nd Avenue,Northbound SE 11th ST @ Nearside SE 2nd AVE,26
1235,NE Walmart Supercenter,Westbound NE 12th AVE @ Nearside Waldo RD,26
759,Pine Grove Apartments,Southbound NE 2nd ST @ Farside NE 21st LN,27
1351,Hailey Gardens,Northbound SW 43rd ST @ Nearside SW 22nd LN,28
1161,Springs Residence Building,Westbound Fraternity Row @ Farside Woodlawn DR,28
1189,Corry Village,Westbound West Fraternity DR @ Nearside Village DR,28
801,UF Bat Houses,Southbound Museum RD @ Nearside Radio RD,28
1557,The Ridge @ SW 38th TER northbound,Northbound SW 38th TER @ Farside SW 24th AVE,33
926,Leigh Hall,Northbound Buckman DR @ Nearside W University AVE,34
808,Hilton University of Florida Conference Center,Southbound SW 34th ST @ Nearside SW 19th AVE,34
925,The HUB,Eastbound Stadium RD @ Nearside Buckman DR,36
16,UF Health,Southbound Center DR @ Nearside Mowry RD,36
1254,Gator Corner Dining Facility @ Gale Lemerand,Northbound Gale Lemerand DR @ Nearside Stadium RD,37
947,Gainesville Place Apartments @ SW 35th Place,Eastbound SW 35th PL @ Farside SW 28th TER,37
454,Northbound SW 27th Street @ SW 35th Place,Northbound SW 27th ST @ Nearside SW 35th PL,37
1137,Savannah Place Apartments,Westbound SW 35th PL @ Farside SW 23rd TER,37
1302,Greenwich Green Apartments,Westbound SW 39th BLVD @ Nearside SW 34th ST,37
954,Enclave Apartments,Westbound SW 28th PL @ Farside SW 28th PL,38
654,Shands Hospital @ Davis Cancer Pavilion,Northbound Gale Lemerand DR @ Farside Archer RD,38
1341,Enclave 4,Eastbound Enclave Apartments @ Nearside Enclave A*,38
1388,Sable Chase Neighborhood,Eastbound NW 39th AVE @ Farside NW 35th ST,40
926,Leigh Hall,Northbound Buckman DR @ Nearside W University AVE,40
1535,Northbound NW 34th St. @ NW 31st Ave,Northbound NW 34th St. @ Nearside NW 31st Ave,40
150,University Lutheran Church,Westbound W University AVE @ Nearside NW 19th ST,40
1009,Faith Presbyterian Church,Eastbound NW 39th AVE @ Farside NW 63rd ST,43
1017,Sunstate Insurance,Southbound NW 43rd ST @ Nearside NW 27th AVE,43
1019,Millhopper Plaza,Southbound NW 43rd ST @ Farside NW 23rd AVE,43
1006,Robin Lane Neighborhood,Eastbound NW 39th AVE @ Farside NW 75th ST,43
999,Northridge Neighborhood,Southbound NW 83rd ST @ Nearside NW 36th AVE,43
981,Northbound NW 43rd Street @ NW 16th Place,Northbound NW 43rd ST @ Nearside NW 16th PL,43
158,Westgate Plaza,Westbound W University AVE @ Farside SW 34th ST,43
1000,The Arc,Southbound NW 83rd ST @ Farside North RD,43
361,Norman Hall,Northbound SW 13th ST @ Nearside SW 5th AVE,43
159,Fire Station @ W University Ave,Westbound W University AVE @ Nearside NW 36th ST,43
118,Shands Cancer Hospital,Eastbound SW Archer Rd Farside SW 16th St,43
925,The HUB,Eastbound Stadium RD @ Nearside Buckman DR,46
56,Eastbound SW 2nd Ave @ SW 2nd St,Eastbound SW 2nd AVE @ Nearside SW 2nd ST,46
1056,Linton Oaks Neighborhood,Northbound SW 61st ST @ Farside SW 20th AVE,75
1082,Sparrow Apartments,Northbound SW 75th ST @ Farside SW 8th AVE,75
176,Panera Bread @ Newberry Road,Eastbound Newberry RD @ Farside NW 62nd ST,75
1089,Harbor Cove Apartments,Eastbound W University AVE @ Nearside NW 4th BLVD,75
1027,Best Buy @ Butler Plaza,Southbound SW 37th BLVD @ Nearside Archer RD,75
1102,Advance Auto Parts,Southbound NW 75th ST @ Farside NW 4th BLVD,75
1145,Fraternity Row II across Springs,Eastbound Fraternity Row @ Farside W Fraternity R*,119
1191,Family Housing,Southbound Family Housing @ Farside Hull RD,119
39,The Bartram Apartments,Eastbound Archer RD @ Farside SW 23rd DR,122
468,Parking & Transportation Services,Northbound Gale Lemerand DR @ Farside Mowry RD,122
1219,Webb Livestock Pavilion,Northbound Shealy DR @ Nearside SW 16th AVE,122
1177,Fifield Hall,Westbound Hull RD @ Farside Mowry RD,122
1199,VA Hospital @ Archer Rd,Eastbound Archer RD @ Farside Center DR,122
797,Hume Hall,Westbound Museum RD @ Farside Gale Lemerand DR,125
842,Southwest Recreation Center,Northbound Bledsoe DR @ Farside Hull RD,126
800,Corry Village,Southbound Museum RD @ Farside Village DR,126
1145,Fraternity Row II across Springs,Eastbound Fraternity Row @ Farside W Fraternity R*,126
196,Pressly Stadium,Eastbound SW 2nd AVE @ Farside Woodlawn DR,126
12,Norman Field @ SW 8th Avenue,Westbound SW 8th AVE @ Farside SW 12th ST,127
10,Norman Hall,Southbound SW 12th ST @ Farside SW 6th AVE,127
1452,Campus Walk @ SW 9th St,Southbound SW 9th ST @ Nearside SW 8th AV,127
555,Eastbound E University Avenue @ SE 8th Street,Eastbound E University AVE @ Nearside SE 8th ST,711
576,Southbound NE 25th Street @ NE 11th Place,Southbound NE 25th ST @ Farside NE 11th PL,711
575,Eastbound NE 12th Avenue @ NE 24th Terrace,Eastbound NE 12th AVE @ Farside NE 24th TER,711
578,Southbound NE 25th Street @ NE 8th Avenue,Southbound NE 25th ST @ Nearside NE 8th AVE,711
320,Kangaroo @ SE 35th Street,Northbound SE 35th ST @ Nearside Hawthorne RD,711
108,SE 24th Street at Hawthorne Road,Southbound SE 24th ST @ Nearside Hawthorne RD,711
579,Southbound NE 25th Street @ NE 6th Avenue,Southbound NE 25th ST @ Nearside NE 6th AVE,711
634,Alachua County School Board Administration,Westbound E University AVE @ Nearside NE BLVD,711
627,Southbound NE 9th Street @ NE 7th Avenue,Southbound NE 9th ST @ Nearside NE 7th AVE,711
611,Northbound NE 25th Street @ NE 11th Place,Northbound NE 25th ST @ Nearside NE 11th PL,711
998,Springhill Professional Center,Southbound NW 83rd ST @ Farside NW 39th AVE,800
1493,Butler Plaza Transfer Station,Westbound SW 30th Place @ Farside SW 42nd Street,800
999,Northridge Neighborhood,Southbound NW 83rd ST @ Nearside NW 36th AVE,800
1001,Santa Fe College @ NW 83rd Street,Southbound NW 83rd ST @ Nearside Administration RD,800
1004,Windsor Assisted Living,Northbound NW 83rd ST @ Farside NW 36th AVE,800
